,Parameter_B,Stream_Flow,Stream_LCA,GREET1 sheet,Coproduct allocation method,GREET classification of coproduct,GREET row names_level1,values_level1,Unit,notes,Feedstock,Fuel,Combustion,Credits,,,,Year
4058,Fuel Use,Renewable Gasoline,Renewable Gasoline,HDV_WTW,transport product,,VOC: Urban,0.0003128767634747093,g/MJ,,0.019291752134426812,0.06127849282538775,0.11769236326433695,,,,,2022
4059,Fuel Use,Renewable Gasoline,Renewable Gasoline,HDV_WTW,transport product,,CO: Urban,0.004663314234188644,g/MJ,,0.009254438473124725,0.04630370650389934,2.8994738387701076,,,,,2022
4060,Fuel Use,Renewable Gasoline,Renewable Gasoline,HDV_WTW,transport product,,NOx: Urban,0.0031139530375142417,g/MJ,,0.01855095379998389,0.06695698943884985,1.8877304789714409,,,,,2022
4061,Fuel Use,Renewable Gasoline,Renewable Gasoline,HDV_WTW,transport product,,PM10: Urban,0.00019238231962934708,g/MJ,,0.0014111878463457504,0.013207700627806587,0.10728923932137785,,,,,2022
4062,Fuel Use,Renewable Gasoline,Renewable Gasoline,HDV_WTW,transport product,,PM2.5: Urban,4.722202433981306e-05,g/MJ,,0.001213548941558173,0.011342981398793592,0.017366950097314194,,,,,2022
4063,Fuel Use,Renewable Gasoline,Renewable Gasoline,HDV_WTW,transport product,,SOx: Urban,7.295906233415096e-05,g/MJ,,0.010043857793045464,0.02193462960691243,0.014253945559629631,,,,,2022
4064,Fuel Use,Renewable Gasoline,Renewable Gasoline,HDV_WTW,transport product,,BC: Urban,5.9629663609409455e-06,g/MJ,,0.00012447763188103218,0.0014581544689967567,0.002195958710224718,,,,,2022
4065,Fuel Use,Renewable Gasoline,Renewable Gasoline,HDV_WTW,transport product,,OC: Urban,8.41632456972597e-06,g/MJ,,0.00036596571142133915,0.001862488116729138,0.003104772079467176,,,,,2022
4066,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,Energy demand,,,,,,,,,,,2022
4067,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,    Total energy,2292666.55843936,btu/ton,,246197.6210601213,318092.6173547979,25184.09562489906,11002.919145781425,1692189.3052537602,,,2022
4068,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,    Fossil fuels,2157989.4239964103,btu/ton,,244965.03437635445,316500.088870291,19978.738730734447,10947.833107324774,1565597.7289117055,,,2022
4069,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,    Coal,228993.1506965633,btu/ton,,2031.4857973449587,2624.7233081052177,8856.669756158815,90.78996733494625,215389.48186761935,,,2022
4070,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,    Natural gas,1414344.5975929454,btu/ton,,25738.405396277318,33254.572906865724,10857.087360990969,1150.2856619700106,1343344.2462668414,,,2022
4071,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,    Petroleum,514651.6757069015,btu/ton,,217195.14318273216,280620.79265532,264.981613584663,9706.757478019817,6864.0007772448125,,,2022
4072,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,Water consumption: gallons/mmBtu of fuel throughput,67.62729675786474,gal/ton,,4.813054505576953,6.21856985684036,2.1035770329308363,0.21510219855524104,54.27699316396135,,,2022
4073,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,"Total emissions: grams/mmBtu of fuel throughput, except as noted",,,,,,,,,,,2022
4074,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,     VOC,147.74348527316184,g/ton,,1.977758673538122,3.7498105873128056,0.1839094887777488,0.08838882634651384,141.74361769718664,,,2022
4075,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,     CO,861.9324754414589,g/ton,,111.80021542192624,51.70883127033498,0.6586366096634378,4.996509411713622,692.7682827278206,,,2022
4076,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,     NOx,900.0166405578693,g/ton,,59.564532382890995,35.477486391774114,1.1931992057553336,2.6620230160761165,801.1193995613728,,,2022
4077,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,     PM10,19.105516888172144,g/ton,,4.960882428967062,1.9920130053852214,0.17984644914886933,0.22170883708223527,11.751066167588755,,,2022
4078,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,     PM2.5,15.530051998281877,g/ton,,4.866244037852844,0.5843505578111996,0.098659259911744,0.21747931381944846,9.76331882888664,,,2022
4079,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,     SOx,40.51962320859952,g/ton,,1.1950423326028008,1.5446314589016867,1.053337270295147,0.05340812841649546,36.67320401838339,,,2022
4080,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,     BC,5.632121947827846,g/ton,,3.799136418250515,0.05584459079685175,0.005181246593329395,0.16978876828219286,1.602170923904957,,,2022
4081,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,     OC,4.831555406721124,g/ton,,0.9023835007426186,0.1009721190260374,0.02517534524151346,0.040328792188993594,3.762695649521961,,,2022
4082,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,     CH4,736.995422131085,g/ton,,24.076716492926796,30.213923997611733,3.292877170099791,1.0760224397248896,678.3358820307218,,,2022
4083,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,     N2O,2.56268429319214,g/ton,,0.175192354679863,0.09742542496804647,0.03156180469623495,0.007829593580966687,2.250675115267029,,,2022
4084,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,     CO2,144958.52637530098,g/ton,,18793.589602863834,24426.18990940143,1553.0540401392598,839.9120428901814,99345.78078000629,,,2022
4085,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,     VOC from bulk terminal,,,,,,,,,,,2022
4086,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,     VOC from ref. Station,,,,,,,,,,,2022
4087,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,Biogenic CH4,,,,,,,,,,,2022
4088,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,"Urban emissions: grams/mmBtu of fuel throughput, except as noted",,,,,,,,,,,2022
4089,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,     VOC,2.319410560615777,g/ton,,0.5751664375044802,0.8300331300730472,0.012334704036407055,0.02570499982891192,0.8761712891729307,,,2022
4090,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,     CO,9.891105394301405,g/ton,,0.3964733061693833,2.931116632139251,0.14734647251526076,0.017718951598549693,6.39845003187896,,,2022
4091,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,     NOx,14.181307285976025,g/ton,,0.6102297867645475,2.3065739825197156,0.31269072150001226,0.02727203039252003,10.92454076479923,,,2022
4092,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,     PM10,1.2262428108665875,g/ton,,0.10435137509754666,0.21617749160035216,0.03526471445369398,0.004663610225011202,0.8657856194899834,,,2022
4093,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,     PM2.5,0.9714664149418063,g/ton,,0.08963225028215002,0.1296858760028612,0.029231831218227693,0.004005791763796563,0.7189106656747708,,,2022
4094,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,     SOx,8.891530119342951,g/ton,,0.22826003477922557,0.30222088260301944,0.325507326203058,0.0102012630994341,8.025340612658214,,,2022
4095,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,     BC,0.0624986702691771,g/ton,,0.011297355712421672,0.015068619541325268,0.0013429640403742613,0.0005048947708335193,0.03428483620422238,,,2022
4096,Conversion: Input Supply Chains,Logging Residues,"Logging Residues for CFP, 2020 SOT",Pyrolysis_IDL,"landing processing, transportation, receiving& handling, storage, preprocessing",,     OC,0.22714597150270344,g/ton,,0.015906371990625837,0.021428769450896383,0.007335317760653843,0.0007108782130467438,0.18176463408748061,,,2022
4097,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,Energy demand,,,,,,,,,,,2022
4098,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,    Total energy,2883772.7241493766,btu/ton,,454603.8527379534,200782.19093240294,34212.33244105843,181191.8283716816,100.04700088559126,13578.73697807445,1999303.7356873201,2022
4099,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,    Fossil fuels,2702566.4832819006,btu/ton,,447683.37799490785,199776.97628485606,34041.04863577277,180284.6927385401,79.3680631322967,13510.755125490017,1827190.2644392017,2022
4100,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,    Coal,308211.0301448134,btu/ton,,11786.830230390768,1656.7429347311795,282.30113332850635,1495.0941619462255,35.18423929671534,112.04418303499693,292842.83326208504,2022
4101,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,    Natural gas,1790563.0699096182,btu/ton,,220458.3777553114,20990.509186556912,3576.683146362073,18942.460585288096,43.131150905656504,1419.5711380401808,1525132.336947154,2022
4102,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,    Petroleum,603792.383227469,btu/ton,,215438.1700092056,177129.72416356797,30182.064356082195,159847.13799130573,1.0526729299248538,11979.13980441484,9215.094229962782,2022
4103,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,Water consumption: gallons/mmBtu of fuel throughput,127.50909843517924,gal/ton,,46.17486484986384,3.925202950969317,0.6688359541927562,3.542220035120019,0.008356725467182002,0.26545829691996053,72.92415962264617,2022
4104,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,"Total emissions: grams/mmBtu of fuel throughput, except as noted",,,,,,,,,,,2022
4105,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,     VOC,197.9720482301368,g/ton,,32.75977649465251,8.294919973427838,0.27483505704041533,2.1359660655212886,0.0007306036738688652,0.10908092742099033,154.3967391083999,2022
4106,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,     CO,906.4929549576236,g/ton,,66.3767606490266,35.97753007305062,15.536080813968704,29.454370110024996,0.002616517124606689,6.166207913664929,752.9793888807632,2022
4107,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,     NOx,1144.4921372832969,g/ton,,162.29056859582715,76.74841285964038,8.27725944225114,20.208675947316962,0.004740134558449888,3.285210941383401,873.6772693623194,2022
4108,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,     PM10,33.891922563450436,g/ton,,12.596110478511122,5.27998263035862,0.6893785493539769,1.1346898949978808,0.0007144627357385796,0.2736115702175893,13.917434977275512,2022
4109,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,     PM2.5,28.555323494134008,g/ton,,10.967065785836544,5.091771119816943,0.6762273252091433,0.33285760248162594,0.00039193637169973193,0.2683919023124544,11.2186178221056,2022
4110,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,     SOx,96.20001790554699,g/ton,,47.334945898443976,0.9745960044770932,0.16606653381984063,0.8798525427160252,0.004184515353803467,0.06591113854879747,46.77446127218744,2022
4111,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,     BC,8.497631533929738,g/ton,,3.175131713536193,2.786939315599614,0.5279389685832028,0.03181018030312777,2.0583156537842536e-05,0.20953685070194059,1.7662539220491225,2022
4112,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,     OC,8.773748685687915,g/ton,,2.5425145397445927,1.7621075744144434,0.12539781734606398,0.05751571040230814,0.00010001223888232667,0.04976988874699906,4.236343142794625,2022
4113,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,     CH4,920.5233506297682,g/ton,,124.33046506208609,19.027462853246707,3.345770057396184,17.210446997907113,0.013081370483179202,1.3279226628809853,755.2682016257679,2022
4114,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,     N2O,84.26946875576313,g/ton,,81.33677543447394,0.19704471380912467,0.024345235561701976,0.05549544351781907,0.00012538325574308696,0.009662525959933898,2.6460200191848684,2022
4115,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,     CO2,186713.13434340258,g/ton,,35868.835170919105,15394.373093242928,2611.611487086561,13913.63951368238,6.169703341483655,1036.538082668332,117881.96729246178,2022
4116,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,     VOC from bulk terminal,,,,,,,,,,,2022
4117,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,     VOC from ref. Station,,,,,,,,,,,2022
4118,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,Biogenic CH4,,,,,,,,,,,2022
4119,Conversion: Input Supply Chains,Clean Pine,"Clean Pine for CFP, 2020 SOT",Pyrolysis_IDL,"Clean Pine Production, Harvest and Collection, Landing Processing, Transportation, Receiving & Handling, Storage, Preprocessing",,"Urban emissions: grams/mmBtu of fuel throughput, except as noted",,,,,,,,,,,2022
