,Item,Stream_Flow,Stream_LCA,GREET1 sheet,Coproduct allocation method,GREET classification of coproduct,GREET row names_level1,values_level1,Unit,notes,Feedstock,Fuel,Combustion,Year
206,Purchased Inputs,APR-2 Catalyst,Alcohol Synthesis Catalyst,Catalyst,primary product,,     PM10,7232.050657603853,g/ton,,,,,2021
207,Purchased Inputs,APR-2 Catalyst,Alcohol Synthesis Catalyst,Catalyst,primary product,,     PM2.5,1022.3456944720041,g/ton,,,,,2021
208,Purchased Inputs,APR-2 Catalyst,Alcohol Synthesis Catalyst,Catalyst,primary product,,     SOx,7992.107077500846,g/ton,,,,,2021
209,Purchased Inputs,APR-2 Catalyst,Alcohol Synthesis Catalyst,Catalyst,primary product,,     BC,66.2813016877599,g/ton,,,,,2021
210,Purchased Inputs,APR-2 Catalyst,Alcohol Synthesis Catalyst,Catalyst,primary product,,     OC,92.8039422369046,g/ton,,,,,2021
211,Purchased Inputs,APR-2 Catalyst,Alcohol Synthesis Catalyst,Catalyst,primary product,,     CH4,12749.989283143646,g/ton,,,,,2021
212,Purchased Inputs,APR-2 Catalyst,Alcohol Synthesis Catalyst,Catalyst,primary product,,     N2O,1183.6683313709045,g/ton,,,,,2021
213,Purchased Inputs,APR-2 Catalyst,Alcohol Synthesis Catalyst,Catalyst,primary product,,     CO2,3061392.3974680468,g/ton,,,,,2021
214,Purchased Inputs,APR-2 Catalyst,Alcohol Synthesis Catalyst,Catalyst,primary product,,Urban Emissions: grams/ton,0.0,,,,,,2021
215,Purchased Inputs,APR-2 Catalyst,Alcohol Synthesis Catalyst,Catalyst,primary product,,     VOC,91.32633535769308,g/ton,,,,,2021
216,Purchased Inputs,APR-2 Catalyst,Alcohol Synthesis Catalyst,Catalyst,primary product,,     CO,227.88267484655088,g/ton,,,,,2021
217,Purchased Inputs,APR-2 Catalyst,Alcohol Synthesis Catalyst,Catalyst,primary product,,     NOx,392.00600971789277,g/ton,,,,,2021
218,Purchased Inputs,APR-2 Catalyst,Alcohol Synthesis Catalyst,Catalyst,primary product,,     PM10,37.055892282325665,g/ton,,,,,2021
219,Purchased Inputs,APR-2 Catalyst,Alcohol Synthesis Catalyst,Catalyst,primary product,,     PM2.5,30.787294630746032,g/ton,,,,,2021
220,Purchased Inputs,APR-2 Catalyst,Alcohol Synthesis Catalyst,Catalyst,primary product,,     SOx,270.2236437159339,g/ton,,,,,2021
221,Purchased Inputs,APR-2 Catalyst,Alcohol Synthesis Catalyst,Catalyst,primary product,,     BC,2.392625743295731,g/ton,,,,,2021
222,Purchased Inputs,APR-2 Catalyst,Alcohol Synthesis Catalyst,Catalyst,primary product,,     OC,6.35702556134901,g/ton,,,,,2021
223,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,Energy Use: mmBtu/ton of product,0.0,,,,,,2021
224,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     Total Energy,100.52683197025023,mmBtu/ton,,,,,2021
225,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     Fossil Fuels,97.47003302699007,mmBtu/ton,,,,,2021
226,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     Coal,10.540309238988016,mmBtu/ton,,,,,2021
227,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     Natural Gas,83.02207399963602,mmBtu/ton,,,,,2021
228,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     Petroleum,3.907649788366047,mmBtu/ton,,,,,2021
229,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,"Water consumption, gallons/ton",2993.185590279627,gallons/ton,,,,,2021
230,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,Total Emissions: grams/ton,0.0,,,,,,2021
231,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     VOC,1420.778545031766,g/ton,,,,,2021
232,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     CO,5018.724521758419,g/ton,,,,,2021
233,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     NOx,6681.373327072791,g/ton,,,,,2021
234,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     PM10,615.0899063023652,g/ton,,,,,2021
235,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     PM2.5,482.117517008297,g/ton,,,,,2021
236,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     SOx,4245.29134148178,g/ton,,,,,2021
237,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     BC,56.42323628081495,g/ton,,,,,2021
238,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     OC,144.20698810963955,g/ton,,,,,2021
239,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     CH4,18321.701864827468,g/ton,,,,,2021
240,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     N2O,140.14367759635743,g/ton,,,,,2021
241,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     CO2,5771883.807017221,g/ton,,,,,2021
242,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,Urban Emissions: grams/ton,0.0,,,,,,2021
243,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     VOC,112.69436118675554,g/ton,,,,,2021
244,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     CO,308.64912687046615,g/ton,,,,,2021
245,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     NOx,487.121184105216,g/ton,,,,,2021
246,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     PM10,31.815955875186194,g/ton,,,,,2021
247,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     PM2.5,27.48264097486274,g/ton,,,,,2021
248,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     SOx,204.32339337517732,g/ton,,,,,2021
249,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     BC,1.7641438887644934,g/ton,,,,,2021
250,Purchased Inputs,Beta zeolite catalyst,Beta zeolite catalyst,Catalyst,primary product,,     OC,7.416764724598078,g/ton,,,,,2021
251,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,"Energy: Btu/g of material throughput, except as noted",0.0,,,,,,2021
252,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,    Total energy,110.8118639322022,Btu/g,,,,,2021
253,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,    Fossil fuels,107.44231988182482,Btu/g,,,,,2021
254,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,    Coal,11.618702094777317,Btu/g,,,,,2021
255,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,    Natural gas,91.51617122620033,Btu/g,,,,,2021
256,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,    Petroleum,4.307446560847184,Btu/g,,,,,2021
257,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,Water consumption (gal/g),0.0032994223318611234,gal/g,,,,,2021
258,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,"Total emissions: grams/g of material throughput, except as noted",0.0,,,,,,2021
259,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,     VOC,0.0015661402605072106,g/g,,,,,2021
260,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,     CO,0.005532196806747894,g/g,,,,,2021
261,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,     NOx,0.007364953390940847,g/g,,,,,2021
262,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,     PM10,0.0006780205609525191,g/g,,,,,2021
263,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,     PM2.5,0.0005314435921930268,g/g,,,,,2021
264,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,     SOx,0.004679632663884735,g/g,,,,,2021
265,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,     BC,6.21959715513016e-05,g/g,,,,,2021
266,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,     OC,0.0001589609941075944,g/g,,,,,2021
267,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,     CH4,0.02019621920098377,g/g,,,,,2021
268,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,     N2O,0.00015448196096900553,g/g,,,,,2021
269,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,     CO2,6.3624128058164,g/g,,,,,2021
270,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,"Urban emissions: grams/g of material throughput, except as noted",0.0,,,,,,2021
271,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,     VOC,0.00012422426901355897,g/g,,,,,2021
272,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,     CO,0.00034022742365625127,g/g,,,,,2021
273,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,     NOx,0.0005369591910300607,g/g,,,,,2021
274,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,     PM10,3.507108802908897e-05,g/g,,,,,2021
275,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,     PM2.5,3.0294426000665246e-05,g/g,,,,,2021
276,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,     SOx,0.0002252279876039111,g/g,,,,,2021
277,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,     BC,1.944635762683236e-06,g/g,,,,,2021
278,Purchased Inputs,Boiler Chemicals,Boiler feedwater chemicals,Pyrolysis_IDL,primary product,,     OC,8.175583646389465e-06,g/g,,,,,2021
279,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,Energy Use: mmBtu/ton of product,0.0,,,,,,2021
280,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     Total Energy,61.19580161542183,mmBtu/ton,,,,,2021
281,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     Fossil Fuels,60.62430014775664,mmBtu/ton,,,,,2021
282,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     Coal,0.972352882438301,mmBtu/ton,,,,,2021
283,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     Natural Gas,59.52382323601269,mmBtu/ton,,,,,2021
284,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     Petroleum,0.12812402930565583,mmBtu/ton,,,,,2021
285,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,"Water consumption, gallons/ton",574.4910703087987,gallons/ton,,,,,2021
286,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,Total Emissions: grams/ton,0.0,,,,,,2021
287,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     VOC,787.1488746708362,g/ton,,,,,2021
288,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     CO,2575.9325226317083,g/ton,,,,,2021
289,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     NOx,3437.9730348860194,g/ton,,,,,2021
290,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     PM10,178.14968643424214,g/ton,,,,,2021
291,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     PM2.5,167.7347581193978,g/ton,,,,,2021
292,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     SOx,710.5879813522263,g/ton,,,,,2021
293,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     BC,25.047557130164904,g/ton,,,,,2021
294,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     OC,64.03946263513302,g/ton,,,,,2021
295,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     CH4,11510.921347319465,g/ton,,,,,2021
296,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     N2O,87.29543035364885,g/ton,,,,,2021
297,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     CO2,3069105.443600123,g/ton,,,,,2021
298,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     CO2 (w/ C in VOC & CO),3075606.618223649,g/ton,,,,,2021
299,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     GHGs (grams/ton),3442463.726860315,g/ton,,,,,2021
300,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,Urban Emissions: grams/ton,0.0,,,,,,2021
301,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     VOC,93.86153236082409,g/ton,,,,,2021
302,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     CO,144.46074325593773,g/ton,,,,,2021
303,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     NOx,184.80519817536947,g/ton,,,,,2021
304,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     PM10,6.9348002073898884,g/ton,,,,,2021
305,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     PM2.5,6.087579566682608,g/ton,,,,,2021
306,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     SOx,41.802105662314986,g/ton,,,,,2021
307,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     BC,0.295077908524599,g/ton,,,,,2021
308,Coproducts,Butanediol,Butanediol,Chemicals,primary product,,     OC,1.1506478195843286,g/ton,,,,,2021
309,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,Energy Use: mmBtu/ton of product,0.0,,Considering ZSM-5 Catalyst as surrogate,,,,2021
310,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     Total Energy,100.52683197025023,mmBtu/ton,,,,,2021
311,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     Fossil Fuels,97.47003302699007,mmBtu/ton,,,,,2021
312,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     Coal,10.540309238988016,mmBtu/ton,,,,,2021
313,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     Natural Gas,83.02207399963602,mmBtu/ton,,,,,2021
314,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     Petroleum,3.907649788366047,mmBtu/ton,,,,,2021
315,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,"Water consumption, gallons/ton",2993.185590279627,gallons/ton,,,,,2021
316,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,Total Emissions: grams/ton,0.0,,,,,,2021
317,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     VOC,1420.778545031766,g/ton,,,,,2021
318,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     CO,5018.724521758419,g/ton,,,,,2021
319,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     NOx,6681.373327072791,g/ton,,,,,2021
320,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     PM10,615.0899063023652,g/ton,,,,,2021
321,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     PM2.5,482.117517008297,g/ton,,,,,2021
322,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     SOx,4245.29134148178,g/ton,,,,,2021
323,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     BC,56.42323628081495,g/ton,,,,,2021
324,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     OC,144.20698810963955,g/ton,,,,,2021
325,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     CH4,18321.701864827468,g/ton,,,,,2021
326,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     N2O,140.14367759635743,g/ton,,,,,2021
327,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     CO2,5771883.807017221,g/ton,,,,,2021
328,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,Urban Emissions: grams/ton,0.0,,,,,,2021
329,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     VOC,112.69436118675554,g/ton,,,,,2021
330,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     CO,308.64912687046615,g/ton,,,,,2021
331,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     NOx,487.121184105216,g/ton,,,,,2021
332,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     PM10,31.815955875186194,g/ton,,,,,2021
333,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     PM2.5,27.48264097486274,g/ton,,,,,2021
334,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     SOx,204.32339337517732,g/ton,,,,,2021
335,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     BC,1.7641438887644934,g/ton,,,,,2021
336,Purchased Inputs,Catalysts,ZSM-5 Catalyst,Catalyst,primary product,,     OC,7.416764724598078,g/ton,,,,,2021
337,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,Energy Use: mmBtu/ton of product,0.0,,Niobium Oxide (Nb2O5),,,,2021
338,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     Total Energy,3.2051631214448313,mmBtu/ton,,,,,2021
339,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     Fossil Fuels,1.1805807701500595,mmBtu/ton,,,,,2021
340,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     Coal,0.1235400907135582,mmBtu/ton,,,,,2021
341,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     Natural Gas,0.6046700508347167,mmBtu/ton,,,,,2021
342,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     Petroleum,0.4523706286017845,mmBtu/ton,,,,,2021
343,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,"Water consumption, gallons/ton",1778.0821568272393,gallons/ton,,,,,2021
344,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,Total Emissions: grams/ton,0.0,,,,,,2021
345,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     VOC,14.587045191623044,g/ton,,,,,2021
346,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     CO,99.04097609342908,g/ton,,,,,2021
347,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     NOx,163.5426512320378,g/ton,,,,,2021
348,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     PM10,17.38038590916576,g/ton,,,,,2021
349,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     PM2.5,14.060272690829528,g/ton,,,,,2021
350,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     SOx,67.58328227136523,g/ton,,,,,2021
351,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     BC,1.8051389435680087,g/ton,,,,,2021
352,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     OC,3.234853683626761,g/ton,,,,,2021
353,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     CH4,158.14435238334113,g/ton,,,,,2021
354,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     N2O,5.928598348028439,g/ton,,,,,2021
355,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     CO2,78090.3562906862,g/ton,,,,,2021
356,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,Urban Emissions: grams/ton,0.0,,,,,,2021
357,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     VOC,1.5873564050832245,g/ton,,,,,2021
358,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     CO,4.346665826138506,g/ton,,,,,2021
359,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     NOx,7.234766008235726,g/ton,,,,,2021
360,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     PM10,0.903671823499841,g/ton,,,,,2021
361,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     PM2.5,0.7762383602304495,g/ton,,,,,2021
362,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     SOx,5.617837422231449,g/ton,,,,,2021
363,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     BC,0.053864971730429874,g/ton,,,,,2021
364,Purchased Inputs,Condensation Catalyst,Niobium Oxide (Nb2O5),Catalyst,primary product,,     OC,0.22159650190517924,g/ton,,,,,2021
365,Purchased Inputs,Cooling tower chemicals,Cooling tower chemicals,Catalyst,primary product,,Energy Use: mmBtu/ton of product,0.0,,GREET uses ZSM-5,,,,2021
366,Purchased Inputs,Cooling tower chemicals,Cooling tower chemicals,Catalyst,primary product,,     Total Energy,180.20931104979056,mmBtu/ton,,,,,2021
367,Purchased Inputs,Cooling tower chemicals,Cooling tower chemicals,Catalyst,primary product,,     Fossil Fuels,175.17684022852873,mmBtu/ton,,,,,2021
368,Purchased Inputs,Cooling tower chemicals,Cooling tower chemicals,Catalyst,primary product,,     Coal,15.491983260682533,mmBtu/ton,,,,,2021
369,Purchased Inputs,Cooling tower chemicals,Cooling tower chemicals,Catalyst,primary product,,     Natural Gas,153.4187394699198,mmBtu/ton,,,,,2021
